Liam Byrne,string,,,,
Mike Pepe,string,,,,
Mike Songy,string,,,,
Oleg Kuznetsov,string,,,,
Pawel Kozlowski,string,,,,
Tim Cheblokov,string,,,,
Vinh Tran,string,,,,
INTEL,dept,,,,
Dietmar Suoch,string,,,,
AMD,dept,,,,
Dylan De Haas,string,,,,
Ihor Szlachtycz,string,,,,
Josh Salem,string,,,,
Keri Taylor,string,,,,
Kyoshin Choo,string,,,,
BLANK,BLANK,,,,
BLANK,BLANK,,,,
BLANK,BLANK,,,,
BLANK,BLANK,,,,
CREDITS/ATVI_COPYRIGHT1,string,,,,
CREDITS/ATVI_COPYRIGHT2,string,,,,
CREDITS/ATVI_COPYRIGHT3,string,,,,
CREDITS/ATVI_COPYRIGHT4,string,,,,
BLANK,BLANK,,,,
